[     430ms] [INFO] %cDownload the React DevTools for a better development experience: https://react.dev/link/react-devtools font-weight:bold @ webpack-internal:///(app-pages-browser)/./node_modules/next/dist/compiled/react-dom/cjs/react-dom-client.development.js:25630
[ 3360831ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3370939ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3381056ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3391240ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3401398ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3411469ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3421670ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3431858ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3442135ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3452479ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3462651ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3472824ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3482946ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3493405ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3503493ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3513679ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3523882ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3534025ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3544214ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3554444ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3564669ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3575002ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3585174ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3595335ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3605451ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3615634ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3625803ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3635967ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3646149ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3656280ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3666426ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3676677ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3686912ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3697399ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3707500ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3717674ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3727834ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3738097ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3748273ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3758394ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3768590ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3778781ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3788859ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3799052ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3809262ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3819480ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3829583ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3839752ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3849948ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3860135ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3870310ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3880365ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3890468ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3900657ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3910850ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3920987ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3931141ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3941587ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3951704ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3961812ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3971864ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3982212ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 3992394ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4002573ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4012682ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4022866ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4033075ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4043259ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4053516ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4063927ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4074042ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4084210ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4094385ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4104428ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4114601ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4124766ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4134924ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4145075ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4155301ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4165489ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4175663ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4186039ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4196212ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4206317ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4216498ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4226675ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4236784ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4246969ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4257083ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
[ 4267253ms] [ERROR] WebSocket connection to 'wss://example.supabase.co/realtime/v1/websocket?apikey=public-anon-key&vsn=2.0.0' failed: Error in connection establishment: net::ERR_NAME_NOT_RESOLVED @ webpack-internal:///(app-pages-browser)/./node_modules/@supabase/phoenix/priv/static/phoenix.mjs:1441
